"Date and Time Run 1","Time (s) Run 1","Force Beam 1 (N) Run 1","Force Beam 2 (N) Run 1","Force Beam 3 (N) Run 1","Force Beam 4 (N) Run 1","Vertical Force (N) Run 1","Date and Time Run 2","Time (s) Run 2","Force Beam 1 (N) Run 2","Force Beam 2 (N) Run 2","Force Beam 3 (N) Run 2","Force Beam 4 (N) Run 2","Vertical Force (N) Run 2"
11/01/2022 08:48:38 am,2.820,-4.23,75.09,-0.80,72.63,142.71,11/01/2022 08:50:53 am,2.820,-3.25,82.98,-4.35,115.85,191.23
11/01/2022 08:48:38 am,2.825,-4.05,71.44,-0.24,67.99,135.14,11/01/2022 08:50:53 am,2.825,-3.93,75.79,-4.30,108.24,175.81
11/01/2022 08:48:38 am,2.830,-4.10,68.19,0.27,65.99,130.34,11/01/2022 08:50:53 am,2.830,-4.10,63.23,-4.05,100.81,155.89
11/01/2022 08:48:38 am,2.835,-4.13,62.63,0.34,64.54,123.39,11/01/2022 08:50:53 am,2.835,-4.03,57.15,-3.52,93.78,143.39
11/01/2022 08:48:38 am,2.840,-3.90,69.24,-0.67,71.46,136.14,11/01/2022 08:50:53 am,2.840,-3.95,50.67,-3.34,78.51,121.89
11/01/2022 08:48:38 am,2.845,-4.23,66.19,-3.27,81.84,140.53,11/01/2022 08:50:53 am,2.845,-4.18,45.04,-3.75,71.59,108.71
11/01/2022 08:48:38 am,2.850,-4.30,63.61,-3.72,82.78,138.36,11/01/2022 08:50:53 am,2.850,-4.20,34.58,-4.20,65.33,91.50
11/01/2022 08:48:38 am,2.855,-4.45,60.43,-3.93,79.94,131.99,11/01/2022 08:50:53 am,2.855,-4.15,29.45,-4.66,58.50,79.15
11/01/2022 08:48:38 am,2.860,-4.50,56.28,-3.72,80.19,128.24,11/01/2022 08:50:53 am,2.860,-3.93,24.62,-4.86,52.37,68.20
11/01/2022 08:48:38 am,2.865,-4.45,55.12,-2.86,79.86,127.67,11/01/2022 08:50:53 am,2.865,-3.75,20.59,-4.83,42.80,54.81
11/01/2022 08:48:38 am,2.870,-4.43,51.95,-1.53,73.44,119.44,11/01/2022 08:50:53 am,2.870,2.53,17.29,-4.73,39.00,54.09
11/01/2022 08:48:38 am,2.875,-4.35,50.27,0.92,72.23,119.07,11/01/2022 08:50:53 am,2.875,7.69,9.53,-4.28,34.69,47.63
11/01/2022 08:48:38 am,2.880,-4.18,47.74,3.98,69.61,117.16,11/01/2022 08:50:53 am,2.880,1.76,8.60,-4.58,31.11,36.89
11/01/2022 08:48:38 am,2.885,-4.00,43.86,6.45,67.51,113.82,11/01/2022 08:50:53 am,2.885,-1.35,15.66,-4.83,37.63,47.11
11/01/2022 08:48:38 am,2.890,-4.15,43.61,6.32,66.92,112.71,11/01/2022 08:50:53 am,2.890,-3.60,16.71,-4.88,34.89,43.12
11/01/2022 08:48:38 am,2.895,-4.25,45.67,4.35,70.17,115.94,11/01/2022 08:50:53 am,2.895,-3.80,12.73,-4.76,32.96,37.14
11/01/2022 08:48:38 am,2.900,-4.35,45.67,3.42,69.46,114.20,11/01/2022 08:50:53 am,2.900,-4.03,13.76,-4.83,33.88,38.78
11/01/2022 08:48:38 am,2.905,-4.35,42.89,3.52,69.33,111.39,11/01/2022 08:50:53 am,2.905,-4.00,12.01,-4.68,32.56,35.88
11/01/2022 08:48:38 am,2.910,-4.10,42.46,2.89,69.38,110.64,11/01/2022 08:50:53 am,2.910,-4.05,11.18,-4.86,29.59,31.86
11/01/2022 08:48:38 am,2.915,-4.18,42.54,2.03,70.42,110.82,11/01/2022 08:50:53 am,2.915,-3.83,10.71,-4.76,27.43,29.56
11/01/2022 08:48:38 am,2.920,-4.40,41.31,1.10,68.80,106.81,11/01/2022 08:50:53 am,2.920,-4.00,8.45,-4.73,25.25,24.97
11/01/2022 08:48:38 am,2.925,-4.40,40.86,0.74,67.91,105.12,11/01/2022 08:50:53 am,2.925,-4.15,7.10,-4.71,22.59,20.83
11/01/2022 08:48:38 am,2.930,-4.20,39.18,0.57,66.24,101.79,11/01/2022 08:50:53 am,2.930,-4.30,6.10,-4.71,20.03,17.12
11/01/2022 08:48:38 am,2.935,-4.50,38.63,1.68,64.69,100.51,11/01/2022 08:50:53 am,2.935,-4.05,4.95,-4.81,15.46,11.55
11/01/2022 08:48:38 am,2.940,-4.30,38.16,2.41,62.23,98.50,11/01/2022 08:50:53 am,2.940,-4.28,4.02,-4.63,15.95,11.06
11/01/2022 08:48:38 am,2.945,-4.28,40.18,3.02,63.37,102.30,11/01/2022 08:50:53 am,2.945,-4.00,5.38,-4.58,16.43,13.22
11/01/2022 08:48:38 am,2.950,-4.20,42.56,3.19,62.99,104.55,11/01/2022 08:50:53 am,2.950,-4.18,5.40,-4.66,16.99,13.55
11/01/2022 08:48:38 am,2.955,-3.25,83.48,2.36,64.21,146.80,11/01/2022 08:50:53 am,2.955,-4.18,5.08,-4.81,16.48,12.57
11/01/2022 08:48:38 am,2.960,-2.85,113.91,-5.29,90.46,196.24,11/01/2022 08:50:53 am,2.960,-4.38,4.95,-4.56,16.63,12.65
11/01/2022 08:48:38 am,2.965,-1.47,148.77,-6.58,110.80,251.53,11/01/2022 08:50:53 am,2.965,-4.20,5.03,-4.83,16.50,12.49
11/01/2022 08:48:38 am,2.970,35.08,96.24,-1.58,23.07,152.82,11/01/2022 08:50:53 am,2.970,-4.40,5.05,-4.66,16.63,12.62
11/01/2022 08:48:38 am,2.975,42.09,118.61,-3.62,83.92,241.01,11/01/2022 08:50:53 am,2.975,-4.30,5.18,-4.58,16.66,12.95
11/01/2022 08:48:38 am,2.980,8.29,89.46,-5.79,79.55,171.52,11/01/2022 08:50:53 am,2.980,-4.23,5.30,-4.40,17.24,13.91
11/01/2022 08:48:38 am,2.985,20.81,72.12,-4.08,51.50,140.36,11/01/2022 08:50:53 am,2.985,-5.86,23.87,-2.54,51.12,66.60
11/01/2022 08:48:38 am,2.990,24.09,51.95,-4.35,49.40,121.08,11/01/2022 08:50:53 am,2.990,-2.73,66.99,-4.46,74.74,134.55
11/01/2022 08:48:38 am,2.995,10.72,60.40,-4.86,59.24,125.51,11/01/2022 08:50:53 am,2.995,-2.93,68.66,0.29,49.68,115.71
11/01/2022 08:48:39 am,3.000,11.70,56.53,-5.24,55.03,118.02,11/01/2022 08:50:54 am,3.000,-2.73,143.09,-3.95,133.70,270.13
11/01/2022 08:48:39 am,3.005,19.01,51.95,-4.73,53.48,119.71,11/01/2022 08:50:54 am,3.005,28.04,149.49,-5.29,99.44,271.70
11/01/2022 08:48:39 am,3.010,19.81,53.62,-4.68,53.38,122.13,11/01/2022 08:50:54 am,3.010,30.85,90.16,0.04,66.75,187.80
11/01/2022 08:48:39 am,3.015,19.63,57.60,-4.96,54.19,126.47,11/01/2022 08:50:54 am,3.015,3.46,126.52,-4.10,117.35,243.23
11/01/2022 08:48:39 am,3.020,22.74,53.52,-4.76,50.92,122.43,11/01/2022 08:50:54 am,3.020,-2.05,105.82,-5.11,125.44,224.11
11/01/2022 08:48:39 am,3.025,21.78,55.05,-4.88,51.38,123.33,11/01/2022 08:50:54 am,3.025,2.06,110.03,-5.84,152.07,258.32
11/01/2022 08:48:39 am,3.030,20.86,55.42,-4.93,53.15,124.51,11/01/2022 08:50:54 am,3.030,23.74,109.33,-3.32,104.66,234.42
11/01/2022 08:48:39 am,3.035,22.34,52.70,-4.83,50.82,121.02,11/01/2022 08:50:54 am,3.035,20.61,102.67,-4.68,132.11,250.72
11/01/2022 08:48:39 am,3.040,23.26,52.95,-4.68,51.71,123.24,11/01/2022 08:50:54 am,3.040,9.02,82.65,-4.96,123.89,210.61
11/01/2022 08:48:39 am,3.045,24.24,54.32,-4.81,52.09,125.85,11/01/2022 08:50:54 am,3.045,9.52,67.11,-4.48,96.09,168.25
11/01/2022 08:48:39 am,3.050,25.99,54.45,-4.78,50.92,126.58,11/01/2022 08:50:54 am,3.050,7.86,58.13,-4.61,90.23,151.63
11/01/2022 08:48:39 am,3.055,27.24,55.83,-4.76,51.17,129.49,11/01/2022 08:50:54 am,3.055,0.53,55.90,-4.66,86.30,138.08
11/01/2022 08:48:39 am,3.060,29.12,56.98,-4.88,50.59,131.81,11/01/2022 08:50:54 am,3.060,-0.72,48.87,-4.93,81.28,124.50
11/01/2022 08:48:39 am,3.065,29.87,56.78,-4.76,49.65,131.55,11/01/2022 08:50:54 am,3.065,0.15,42.91,-4.93,74.63,112.77
11/01/2022 08:48:39 am,3.070,30.05,56.95,-4.93,49.25,131.32,11/01/2022 08:50:54 am,3.070,1.78,35.78,-4.68,60.91,93.80
11/01/2022 08:48:39 am,3.075,30.70,57.03,-4.73,49.02,132.02,11/01/2022 08:50:54 am,3.075,1.18,29.57,-4.71,55.33,81.38
11/01/2022 08:48:39 am,3.080,31.15,56.50,-4.73,47.29,130.22,11/01/2022 08:50:54 am,3.080,-0.45,24.04,-4.73,51.63,70.50
11/01/2022 08:48:39 am,3.085,31.70,56.60,-4.86,46.74,130.18,11/01/2022 08:50:54 am,3.085,-1.32,20.82,-4.81,47.34,62.03
11/01/2022 08:48:39 am,3.090,32.02,56.83,-4.86,46.61,130.61,11/01/2022 08:50:54 am,3.090,-1.75,18.76,-4.53,43.24,55.72
11/01/2022 08:48:39 am,3.095,32.17,56.55,-4.81,45.72,129.64,11/01/2022 08:50:54 am,3.095,-2.40,17.39,-4.66,37.45,47.78
11/01/2022 08:48:39 am,3.100,32.30,56.55,-4.76,44.58,128.68,11/01/2022 08:50:54 am,3.100,-3.33,15.74,-4.63,34.38,42.16
11/01/2022 08:48:39 am,3.105,32.48,56.70,-4.96,43.54,127.76,11/01/2022 08:50:54 am,3.105,-3.80,11.71,-4.76,30.76,33.90
11/01/2022 08:48:39 am,3.110,42.99,58.68,-4.86,45.82,142.64,11/01/2022 08:50:54 am,3.110,-4.10,9.20,-4.83,26.67,26.94
11/01/2022 08:48:39 am,3.115,41.36,62.33,-5.04,41.76,140.43,11/01/2022 08:50:54 am,3.115,-4.13,7.30,-4.66,18.84,17.35
11/01/2022 08:48:39 am,3.120,53.78,67.29,-4.83,44.40,160.64,11/01/2022 08:50:54 am,3.120,-4.13,5.40,-4.81,15.62,12.08
11/01/2022 08:48:39 am,3.125,55.01,71.29,-4.83,47.12,168.59,11/01/2022 08:50:54 am,3.125,-4.13,3.65,-4.66,15.08,9.95
11/01/2022 08:48:39 am,3.130,62.89,71.37,-4.78,45.04,174.52,11/01/2022 08:50:54 am,3.130,-4.13,5.43,-4.56,16.15,12.89
11/01/2022 08:48:39 am,3.135,62.54,68.69,-4.88,43.21,169.57,11/01/2022 08:50:54 am,3.135,-4.40,5.73,-4.40,17.49,14.41
11/01/2022 08:48:39 am,3.140,60.59,66.99,-5.09,42.22,164.72,11/01/2022 08:50:54 am,3.140,-4.18,4.65,-4.20,16.02,12.29
11/01/2022 08:48:39 am,3.145,59.16,63.71,-4.76,39.76,157.88,11/01/2022 08:50:54 am,3.145,-4.20,4.67,-4.15,16.38,12.70
11/01/2022 08:48:39 am,3.150,57.51,61.73,-4.73,34.92,149.43,11/01/2022 08:50:54 am,3.150,-4.40,5.18,-4.33,16.58,13.02
11/01/2022 08:48:39 am,3.155,55.51,60.45,-4.86,33.24,144.35,11/01/2022 08:50:54 am,3.155,-4.20,4.65,-4.28,16.20,12.37
11/01/2022 08:48:39 am,3.160,55.61,58.33,-4.91,31.64,140.68,11/01/2022 08:50:54 am,3.160,-4.23,4.93,-4.28,16.17,12.59
11/01/2022 08:48:39 am,3.165,56.34,57.93,-4.68,30.78,140.37,11/01/2022 08:50:54 am,3.165,-4.35,5.43,-4.48,16.50,13.10
11/01/2022 08:48:39 am,3.170,56.79,58.05,-4.68,30.96,141.12,11/01/2022 08:50:54 am,3.170,-4.25,5.10,-4.68,16.33,12.49
11/01/2022 08:48:39 am,3.175,56.94,57.68,-4.78,30.28,140.11,11/01/2022 08:50:54 am,3.175,-4.18,5.13,-4.51,16.43,12.87
11/01/2022 08:48:39 am,3.180,56.41,57.28,-4.88,30.25,139.06,11/01/2022 08:50:54 am,3.180,-4.30,5.10,-4.78,16.66,12.67
11/01/2022 08:48:39 am,3.185,55.61,56.70,-4.78,29.56,137.10,11/01/2022 08:50:54 am,3.185,-4.38,5.10,-4.46,16.50,12.77
11/01/2022 08:48:39 am,3.190,54.83,56.23,-4.88,28.70,134.88,11/01/2022 08:50:54 am,3.190,-3.63,5.35,-4.38,17.90,15.24
11/01/2022 08:48:39 am,3.195,54.01,55.83,-4.71,27.69,132.82,11/01/2022 08:50:54 am,3.195,-5.48,65.51,-3.57,44.33,100.79
11/01/2022 08:48:39 am,3.200,52.78,55.37,-4.81,27.21,130.56,11/01/2022 08:50:54 am,3.200,-3.55,61.93,-5.41,61.22,114.19
11/01/2022 08:48:39 am,3.205,52.28,54.52,-4.76,26.80,128.85,11/01/2022 08:50:54 am,3.205,-3.00,53.85,-4.96,44.10,89.99
11/01/2022 08:48:39 am,3.210,51.73,54.20,-4.68,26.52,127.77,11/01/2022 08:50:54 am,3.210,-1.25,115.86,-7.11,104.77,212.28
11/01/2022 08:48:39 am,3.215,51.08,53.80,-4.76,26.32,126.44,11/01/2022 08:50:54 am,3.215,23.26,110.33,-1.73,36.29,168.16
11/01/2022 08:48:39 am,3.220,50.68,53.30,-4.91,25.91,124.98,11/01/2022 08:50:54 am,3.220,28.67,97.44,-3.65,65.38,187.85
11/01/2022 08:48:39 am,3.225,49.63,53.05,-4.86,26.14,123.96,11/01/2022 08:50:54 am,3.225,1.78,74.84,-4.76,74.38,146.25
11/01/2022 08:48:39 am,3.230,48.97,52.87,-4.81,26.75,123.79,11/01/2022 08:50:54 am,3.230,-2.60,54.22,-4.81,49.60,96.42
11/01/2022 08:48:39 am,3.235,48.42,53.12,-4.78,26.88,123.65,11/01/2022 08:50:54 am,3.235,-3.85,49.32,-4.71,47.80,88.56
11/01/2022 08:48:39 am,3.240,48.02,53.87,-4.88,28.37,125.39,11/01/2022 08:50:54 am,3.240,-3.33,44.46,-3.93,76.87,114.08
11/01/2022 08:48:39 am,3.245,47.30,55.20,-4.76,29.44,127.18,11/01/2022 08:50:54 am,3.245,-4.98,69.14,-5.46,108.19,166.89
11/01/2022 08:48:39 am,3.250,46.70,58.83,-4.86,31.14,131.81,11/01/2022 08:50:54 am,3.250,-0.32,61.26,-5.62,62.74,118.06
11/01/2022 08:48:39 am,3.255,45.69,60.10,-4.71,32.38,133.48,11/01/2022 08:50:54 am,3.255,3.31,106.57,-5.57,124.57,228.90
11/01/2022 08:48:39 am,3.260,46.27,77.00,-3.90,33.75,153.12,11/01/2022 08:50:54 am,3.260,48.90,76.35,-2.21,82.73,205.77
11/01/2022 08:48:39 am,3.265,28.72,100.72,-5.31,74.05,198.19,11/01/2022 08:50:54 am,3.265,42.62,95.74,-4.76,112.40,246.01
11/01/2022 08:48:39 am,3.270,10.82,107.73,-5.69,72.40,185.26,11/01/2022 08:50:54 am,3.270,31.25,76.67,-4.78,113.01,216.15
11/01/2022 08:48:39 am,3.275,17.95,76.30,-4.86,61.34,150.74,11/01/2022 08:50:54 am,3.275,30.20,52.12,-4.25,80.26,158.34
11/01/2022 08:48:39 am,3.280,15.10,75.29,-5.21,56.02,141.21,11/01/2022 08:50:54 am,3.280,18.63,49.42,-4.78,81.13,144.40
11/01/2022 08:48:39 am,3.285,11.92,73.92,-5.19,54.29,134.95,11/01/2022 08:50:54 am,3.285,2.83,48.19,-4.96,75.37,121.44
11/01/2022 08:48:39 am,3.290,14.60,64.41,-4.46,52.62,127.18,11/01/2022 08:50:54 am,3.290,2.66,40.43,-5.09,70.20,108.21
11/01/2022 08:48:39 am,3.295,13.25,63.98,-4.78,53.86,126.32,11/01/2022 08:50:54 am,3.295,3.83,32.23,-4.81,62.18,93.44
11/01/2022 08:48:39 am,3.300,10.19,71.77,-4.88,59.90,136.98,11/01/2022 08:50:54 am,3.300,3.43,25.47,-4.58,46.48,70.81
11/01/2022 08:48:39 am,3.305,9.42,69.99,-4.88,58.53,133.06,11/01/2022 08:50:54 am,3.305,0.23,21.74,-4.48,42.17,59.66
11/01/2022 08:48:39 am,3.310,8.49,69.31,-4.76,59.47,132.52,11/01/2022 08:50:54 am,3.310,-1.22,18.31,-4.76,38.49,50.83
11/01/2022 08:48:39 am,3.315,4.28,70.04,-4.78,60.08,129.62,11/01/2022 08:50:54 am,3.315,-2.38,15.71,-4.71,34.36,42.99
11/01/2022 08:48:39 am,3.320,2.78,68.34,-4.96,60.13,126.29,11/01/2022 08:50:54 am,3.320,-3.35,13.33,-4.76,30.15,35.37
11/01/2022 08:48:39 am,3.325,1.88,67.66,-4.86,59.97,124.66,11/01/2022 08:50:54 am,3.325,-3.75,10.83,-4.73,22.56,24.91
11/01/2022 08:48:39 am,3.330,1.86,66.21,-4.76,59.62,122.93,11/01/2022 08:50:54 am,3.330,-4.10,8.03,-4.73,18.68,17.88
11/01/2022 08:48:39 am,3.335,2.28,64.76,-4.63,59.29,121.70,11/01/2022 08:50:54 am,3.335,-4.13,3.45,-4.71,15.54,10.15
11/01/2022 08:48:39 am,3.340,8.62,63.28,-4.68,67.94,135.16,11/01/2022 08:50:54 am,3.340,-4.25,3.30,-4.56,14.88,9.37
11/01/2022 08:48:39 am,3.345,15.65,65.46,-4.91,87.87,164.08,11/01/2022 08:50:54 am,3.345,-4.13,5.95,-4.61,17.92,15.14
11/01/2022 08:48:39 am,3.350,9.74,62.53,-4.56,84.40,152.12,11/01/2022 08:50:54 am,3.350,-4.23,6.15,-4.63,16.66,13.95
11/01/2022 08:48:39 am,3.355,4.11,61.58,-4.66,85.31,146.35,11/01/2022 08:50:54 am,3.355,-4.18,4.35,-4.58,15.79,11.38
11/01/2022 08:48:39 am,3.360,0.88,63.18,-4.91,88.05,147.21,11/01/2022 08:50:54 am,3.360,-4.18,5.35,-4.35,16.71,13.53
11/01/2022 08:48:39 am,3.365,0.30,58.80,-4.83,79.55,133.83,11/01/2022 08:50:54 am,3.365,-4.13,5.03,-4.38,16.88,13.40
11/01/2022 08:48:39 am,3.370,0.70,61.63,-4.68,78.16,135.82,11/01/2022 08:50:54 am,3.370,-4.25,4.65,-4.38,16.27,12.29
11/01/2022 08:48:39 am,3.375,1.53,62.91,-4.81,80.47,140.10,11/01/2022 08:50:54 am,3.375,-4.25,5.18,-4.30,16.55,13.17
11/01/2022 08:48:39 am,3.380,4.61,62.18,-4.76,78.03,140.07,11/01/2022 08:50:54 am,3.380,-4.20,4.80,-4.46,16.45,12.59
11/01/2022 08:48:39 am,3.385,10.07,61.91,-4.66,77.40,144.72,11/01/2022 08:50:54 am,3.385,-4.18,4.85,-4.46,16.48,12.70
11/01/2022 08:48:39 am,3.390,11.44,62.96,-4.93,77.70,147.18,11/01/2022 08:50:54 am,3.390,-4.08,5.08,-4.46,16.58,13.12
11/01/2022 08:48:39 am,3.395,14.50,61.88,-4.81,76.92,148.50,11/01/2022 08:50:54 am,3.395,-4.08,4.98,-4.71,16.53,12.72
11/01/2022 08:48:39 am,3.400,18.15,60.38,-4.66,70.50,144.38,11/01/2022 08:50:54 am,3.400,-4.33,5.10,-4.66,16.73,12.85
11/01/2022 08:48:39 am,3.405,20.58,60.25,-4.68,67.69,143.85,11/01/2022 08:50:54 am,3.405,-4.35,5.25,-4.88,16.76,12.77
11/01/2022 08:48:39 am,3.410,24.44,61.58,-4.86,65.05,146.21,11/01/2022 08:50:54 am,3.410,-4.08,9.60,-4.20,16.66,17.98
11/01/2022 08:48:39 am,3.415,27.72,62.58,-4.71,61.60,147.20,11/01/2022 08:50:54 am,3.415,-4.05,31.68,-4.20,46.99,70.41
11/01/2022 08:48:39 am,3.420,28.62,64.06,-4.78,58.99,146.89,11/01/2022 08:50:54 am,3.420,-4.43,49.47,-4.81,42.68,82.91
11/01/2022 08:48:39 am,3.425,27.24,66.09,-4.93,58.22,146.63,11/01/2022 08:50:54 am,3.425,-3.85,27.95,-2.92,23.55,44.74
11/01/2022 08:48:39 am,3.430,27.37,62.88,-4.83,54.45,139.87,11/01/2022 08:50:54 am,3.430,-4.63,61.51,-1.22,45.70,101.35
11/01/2022 08:48:39 am,3.435,26.59,56.48,-4.86,52.09,130.30,11/01/2022 08:50:54 am,3.435,-3.63,60.25,7.79,63.83,128.25
11/01/2022 08:48:39 am,3.440,25.72,54.25,-4.76,50.44,125.65,11/01/2022 08:50:54 am,3.440,-3.23,51.07,4.76,52.37,104.97
11/01/2022 08:48:39 am,3.445,25.99,51.72,-4.81,48.13,121.04,11/01/2022 08:50:54 am,3.445,-2.88,70.19,0.29,72.45,140.06
11/01/2022 08:48:39 am,3.450,26.24,50.75,-4.93,44.93,116.99,11/01/2022 08:50:54 am,3.450,-4.18,111.33,-3.57,109.56,213.15
11/01/2022 08:48:39 am,3.455,25.84,49.64,-4.73,44.10,114.86,11/01/2022 08:50:54 am,3.455,4.18,78.27,-2.54,101.44,181.37
11/01/2022 08:48:39 am,3.460,25.72,47.47,-4.83,43.06,111.41,11/01/2022 08:50:54 am,3.460,37.81,55.12,-2.64,97.71,188.02
11/01/2022 08:48:39 am,3.465,25.57,46.94,-4.86,42.25,109.90,11/01/2022 08:50:54 am,3.465,-0.20,110.78,-5.54,142.07,247.13
11/01/2022 08:48:39 am,3.470,25.31,46.49,-4.63,42.55,109.73,11/01/2022 08:50:54 am,3.470,-2.02,117.71,-4.68,129.24,240.26
11/01/2022 08:48:39 am,3.475,25.19,46.54,-4.71,42.63,109.66,11/01/2022 08:50:54 am,3.475,-0.27,110.15,-5.19,132.49,237.19
11/01/2022 08:48:39 am,3.480,25.37,46.62,-4.73,43.03,110.29,11/01/2022 08:50:54 am,3.480,9.24,101.92,-4.10,134.82,241.89
11/01/2022 08:48:39 am,3.485,25.94,47.52,-4.83,43.06,111.69,11/01/2022 08:50:54 am,3.485,13.70,82.48,-4.23,113.36,205.32
11/01/2022 08:48:39 am,3.490,26.34,48.09,-4.76,42.91,112.59,11/01/2022 08:50:54 am,3.490,-0.40,88.71,-4.91,116.05,199.46
11/01/2022 08:48:39 am,3.495,26.57,48.57,-4.81,42.96,113.29,11/01/2022 08:50:54 am,3.495,-2.48,71.14,-4.68,102.79,166.78
11/01/2022 08:48:39 am,3.500,27.57,49.04,-4.68,42.98,114.92,11/01/2022 08:50:54 am,3.500,-3.10,64.96,-4.68,93.35,150.53
11/01/2022 08:48:39 am,3.505,27.84,49.64,-4.68,42.83,115.64,11/01/2022 08:50:54 am,3.505,-3.20,56.50,-4.71,74.61,123.21
11/01/2022 08:48:39 am,3.510,28.32,49.84,-4.99,42.93,116.12,11/01/2022 08:50:54 am,3.510,-3.55,47.57,-4.76,65.07,104.33
11/01/2022 08:48:39 am,3.515,28.52,50.09,-4.68,42.78,116.72,11/01/2022 08:50:54 am,3.515,-3.90,40.46,-4.61,57.06,89.01
11/01/2022 08:48:39 am,3.520,29.00,50.82,-4.78,42.80,117.84,11/01/2022 08:50:54 am,3.520,-4.00,28.17,-4.76,49.55,68.97
11/01/2022 08:48:39 am,3.525,30.15,51.05,-4.81,42.75,119.14,11/01/2022 08:50:54 am,3.525,-4.18,22.57,-4.63,42.63,56.39
11/01/2022 08:48:39 am,3.530,30.52,51.50,-4.81,42.86,120.07,11/01/2022 08:50:54 am,3.530,-4.18,17.26,-4.66,30.35,38.78
11/01/2022 08:48:39 am,3.535,31.15,51.90,-4.81,42.65,120.89,11/01/2022 08:50:54 am,3.535,-4.33,11.53,-4.58,23.93,26.56
11/01/2022 08:48:39 am,3.540,31.45,52.32,-4.73,42.40,121.44,11/01/2022 08:50:54 am,3.540,-4.30,4.93,-4.43,19.14,15.33
11/01/2022 08:48:39 am,3.545,33.33,52.60,-4.76,42.12,123.29,11/01/2022 08:50:54 am,3.545,-4.10,3.67,-4.43,15.82,10.96
11/01/2022 08:48:39 am,3.550,51.25,63.63,-5.06,47.52,157.35,11/01/2022 08:50:54 am,3.550,-4.15,3.55,-4.58,14.91,9.72
11/01/2022 08:48:39 am,3.555,50.63,63.53,-5.01,39.76,148.92,11/01/2022 08:50:54 am,3.555,-4.23,5.58,-4.35,17.34,14.33
11/01/2022 08:48:39 am,3.560,73.38,71.64,-4.99,48.97,189.02,11/01/2022 08:50:54 am,3.560,-4.33,5.30,-4.46,16.33,12.84
11/01/2022 08:48:39 am,3.565,78.49,78.62,-4.86,49.80,202.07,11/01/2022 08:50:54 am,3.565,-4.20,4.57,-4.46,16.10,12.01
11/01/2022 08:48:39 am,3.570,78.49,75.29,-4.78,45.29,194.30,11/01/2022 08:50:54 am,3.570,-4.40,5.40,-4.56,16.58,13.02
11/01/2022 08:48:39 am,3.575,70.91,67.86,-4.81,41.38,175.35,11/01/2022 08:50:54 am,3.575,-4.40,4.83,-4.53,16.22,12.12
11/01/2022 08:48:39 am,3.580,62.22,64.16,-4.76,39.46,161.08,11/01/2022 08:50:54 am,3.580,-4.18,4.62,-4.48,16.68,12.65
11/01/2022 08:48:39 am,3.585,56.24,59.78,-4.71,33.24,144.56,11/01/2022 08:50:54 am,3.585,-4.30,5.18,-4.71,16.78,12.95
11/01/2022 08:48:39 am,3.590,48.02,57.45,-4.53,32.35,133.31,11/01/2022 08:50:54 am,3.590,-4.28,4.98,-4.58,16.53,12.64
11/01/2022 08:48:39 am,3.595,46.22,56.23,-4.76,32.33,130.02,11/01/2022 08:50:54 am,3.595,-4.18,4.98,-4.88,16.38,12.29
11/01/2022 08:48:39 am,3.600,45.52,55.55,-4.71,32.15,128.52,11/01/2022 08:50:54 am,3.600,-4.28,5.15,-4.56,16.68,13.00
11/01/2022 08:48:39 am,3.605,44.62,56.98,-4.83,32.74,129.50,11/01/2022 08:50:54 am,3.605,-4.18,5.13,-4.61,16.76,13.10
11/01/2022 08:48:39 am,3.610,43.67,57.55,-4.78,34.71,131.16,11/01/2022 08:50:54 am,3.610,-4.38,5.23,-4.71,16.63,12.77
11/01/2022 08:48:39 am,3.615,41.96,57.28,-4.61,34.59,129.23,11/01/2022 08:50:54 am,3.615,-4.20,5.08,-4.66,16.63,12.85
11/01/2022 08:48:39 am,3.620,32.43,85.85,-4.10,44.33,158.51,11/01/2022 08:50:54 am,3.620,-4.28,5.08,-4.58,16.58,12.80
11/01/2022 08:48:39 am,3.625,17.40,97.97,-5.59,62.13,171.92,11/01/2022 08:50:54 am,3.625,-4.18,5.15,-4.61,16.55,12.92
11/01/2022 08:48:39 am,3.630,11.14,88.31,-5.41,60.10,154.15,11/01/2022 08:50:54 am,3.630,-4.20,5.08,-4.81,16.55,12.62
11/01/2022 08:48:39 am,3.635,17.08,71.89,-4.38,50.16,134.76,11/01/2022 08:50:54 am,3.635,-4.15,5.05,-4.63,16.33,12.59
11/01/2022 08:48:39 am,3.640,15.15,65.18,-4.66,53.23,128.91,11/01/2022 08:50:54 am,3.640,-4.03,5.15,-4.78,16.55,12.89
11/01/2022 08:48:39 am,3.645,15.83,61.66,-5.34,50.84,122.99,11/01/2022 08:50:54 am,3.645,-4.15,5.05,-4.71,16.48,12.67
11/01/2022 08:48:39 am,3.650,22.96,57.18,-4.46,47.17,122.86,11/01/2022 08:50:54 am,3.650,-4.65,15.19,-2.79,32.86,40.61
11/01/2022 08:48:39 am,3.655,21.61,62.41,-4.88,51.91,131.05,11/01/2022 08:50:54 am,3.655,-3.55,107.80,-5.19,106.52,205.59
11/01/2022 08:48:39 am,3.660,18.91,68.56,-4.86,53.51,136.12,11/01/2022 08:50:54 am,3.660,-4.35,99.54,-4.38,119.35,210.17
11/01/2022 08:48:39 am,3.665,19.56,69.99,-4.76,53.20,138.00,11/01/2022 08:50:54 am,3.665,-1.52,124.54,-5.24,95.48,213.27
